상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,좌석수
2015-02-07,02관,"09:40,  주피터 어센딩(디지털),  5,000원","12:15,  빅 히어로(디지털더빙),  8,000원","14:20,  센과 치히로의 행방불명(디지털더빙),  8,000원","16:40,  주피터 어센딩(디지털),  8,000원","19:00,  쎄시봉(디지털),  7,000원","21:15,  주피터 어센딩(디지털),  5,000원","23:35,  강남 1970(디지털),  6,000원",,,,,,,117
2015-02-08,01관,"09:00,  쎄시봉(디지털),  5,000원","11:15,  쎄시봉(디지털),  8,000원","13:30,  쎄시봉(디지털),  8,000원","15:45,  쎄시봉(디지털),  8,000원","18:00,  쎄시봉(디지털),  8,000원","20:15,  쎄시봉(디지털),  8,000원","22:30,  쎄시봉(디지털),  6,000원",,,,,,,211
2015-02-08,02관,"09:40,  주피터 어센딩(디지털)","12:15,  빅 히어로(디지털더빙),  8,000원","14:20,  센과 치히로의 행방불명(디지털더빙),  8,000원","16:40,  주피터 어센딩(디지털),  8,000원","19:00,  쎄시봉(디지털),  8,000원","21:15,  주피터 어센딩(디지털),  8,000원","23:35,  강남 1970(디지털),  6,000원",,,,,,,117
2015-02-09,01관,"09:25,  쎄시봉(디지털)","11:40,  쎄시봉(디지털)","13:55,  주피터 어센딩(디지털),  8,000원","16:15,  강남 1970(디지털),  8,000원","18:45,  주피터 어센딩(디지털)","21:05,  주피터 어센딩(디지털),  7,000원","23:25,  주피터 어센딩(디지털)",,,,,,,211
2015-02-09,02관,"10:30,  센과 치히로의 행방불명(디지털더빙),  5,000원","12:50,  빅 히어로(디지털더빙)","14:55,  쎄시봉(디지털),  8,000원","17:10,  쎄시봉(디지털),  8,000원","19:25,  쎄시봉(디지털),  8,000원","21:40,  쎄시봉(디지털),  8,000원","23:55,  쎄시봉(디지털),  6,000원",,,,,,,117
2015-02-10,01관,"09:45,  쎄시봉(디지털),  5,000원","12:00,  쎄시봉(디지털)","14:15,  쎄시봉(디지털),  8,000원","16:30,  쎄시봉(디지털),  8,000원","18:45,  쎄시봉(디지털),  8,000원","21:00,  쎄시봉(디지털),  7,000원","23:15,  쎄시봉(디지털),  6,000원",,,,,,,211
2015-02-10,02관,"09:05,  주피터 어센딩(디지털)","11:25,  빅 히어로(디지털더빙),  6,000원","13:30,  센과 치히로의 행방불명(디지털더빙)","15:50,  주피터 어센딩(디지털)","18:10,  강남 1970(디지털)","20:40,  주피터 어센딩(디지털)","23:00,  주피터 어센딩(디지털),  6,000원",,,,,,,117
2015-02-11,01관,"09:30,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","11:50,  조선명탐정 : 사라진 놉의 딸(디지털)","14:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:30,  쎄시봉(디지털),  8,000원","18:45,  조선명탐정 : 사라진 놉의 딸(디지털),  7,000원","21:05,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:25,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-11,02관,"09:00,  킹스맨 : 시크릿 에이전트(디지털),  5,000원","11:25,  빅 히어로(디지털더빙)","13:30,  쎄시봉(디지털),  8,000원","15:45,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","18:10,  강남 1970(디지털),  6,000원","20:40,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:05,  쎄시봉(디지털)",,,,,,,117
2015-02-12,01관,"09:40,  조선명탐정 : 사라진 놉의 딸(디지털)","12:00,  조선명탐정 : 사라진 놉의 딸(디지털),  7,000원","14:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:40,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원","21:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:40,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-12,02관,"09:00,  킹스맨 : 시크릿 에이전트(디지털)","11:25,  쎄시봉(디지털),  7,000원","13:40,  킹스맨 : 시크릿 에이전트(디지털),  6,000원","16:05,  쎄시봉(디지털),  8,000원","18:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","20:45,  쎄시봉(디지털),  8,000원","23:00,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,,117
2015-02-13,01관,"09:40,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","12:00,  조선명탐정 : 사라진 놉의 딸(디지털)","14:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원","21:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:40,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-13,02관,"09:00,  킹스맨 : 시크릿 에이전트(디지털)","11:25,  쎄시봉(디지털)","13:40,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","16:05,  쎄시봉(디지털),  8,000원","18:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","20:45,  쎄시봉(디지털),  8,000원","23:00,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,,117
2015-02-14,01관,"09:40,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","12:00,  쎄시봉(디지털),  5,000원","14:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:40,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-14,02관,"09:00,  킹스맨 : 시크릿 에이전트(디지털),  6,000원","11:25,  빅 히어로(디지털더빙),  5,000원","13:30,  킹스맨 : 시크릿 에이전트(디지털),  6,000원","15:55,  쎄시봉(디지털),  5,000원","18:10,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","20:35,  쎄시봉(디지털),  8,000원","23:00,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,,117
2015-02-15,01관,"09:40,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","12:00,  쎄시봉(디지털),  7,000원","14:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:40,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-15,02관,"09:00,  킹스맨 : 시크릿 에이전트(디지털),  5,000원","11:25,  빅 히어로(디지털더빙)","13:30,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","15:55,  쎄시봉(디지털),  8,000원","18:10,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","20:35,  쎄시봉(디지털),  8,000원","23:00,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,,117
2015-02-16,01관,"09:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","12:00,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원","14:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:40,  쎄시봉(디지털),  6,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:20,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원","23:40,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-16,02관,"09:00,  쎄시봉(디지털)","11:15,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","13:40,  쎄시봉(디지털),  6,000원","15:55,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","18:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","20:45,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:10,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,,117
2015-02-17,01관,"09:40,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","12:00,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","14:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:40,  쎄시봉(디지털),  8,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:40,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-17,02관,"09:00,  쎄시봉(디지털),  5,000원","11:15,  킹스맨 : 시크릿 에이전트(디지털),  5,000원","13:40,  쎄시봉(디지털),  6,000원","15:55,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","18:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","20:45,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:10,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,,117
2015-02-18,01관,"09:30,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","11:50,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원","14:10,  국제시장(디지털),  8,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:50,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:30,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-18,02관,"08:25,  쎄시봉(디지털)","10:35,  국제시장(디지털),  5,000원","12:55,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","15:15,  쎄시봉(디지털),  8,000원","17:30,  쎄시봉(디지털),  8,000원","19:50,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","22:10,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","24:30,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,117
2015-02-18,03관,"09:00,  꾸뻬씨의 행복여행(디지털)","11:10,  제보자(디지털)","13:15,  꾸뻬씨의 행복여행(디지털)","15:25,  제보자(디지털)","17:30,  꾸뻬씨의 행복여행(디지털)","19:40,  제보자(디지털)","21:45,  꾸뻬씨의 행복여행(디지털)","23:55,  제보자(디지털)",,,,,,46
2015-02-19,01관,"09:30,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","11:50,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","14:10,  국제시장(디지털),  8,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:50,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:30,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-19,02관,"08:25,  쎄시봉(디지털)","10:35,  국제시장(디지털),  5,000원","12:55,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","15:15,  쎄시봉(디지털),  8,000원","17:30,  국제시장(디지털),  8,000원","19:50,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","22:10,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","24:30,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,117
2015-02-19,03관,"09:15,  꾸뻬씨의 행복여행(디지털)","11:25,  존 윅(디지털)","13:20,  제보자(디지털)","15:25,  꾸뻬씨의 행복여행(디지털)","17:35,  제보자(디지털)","19:40,  꾸뻬씨의 행복여행(디지털)","21:50,  제보자(디지털)","23:55,  존 윅(디지털)",,,,,,46
2015-02-20,01관,"09:30,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","11:50,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","14:10,  국제시장(디지털),  8,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:50,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:30,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-20,02관,"08:25,  쎄시봉(디지털)","10:35,  국제시장(디지털),  5,000원","12:55,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","15:15,  쎄시봉(디지털),  8,000원","17:30,  쎄시봉(디지털),  8,000원","19:50,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","22:10,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","24:30,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,117
2015-02-20,03관,"09:15,  꾸뻬씨의 행복여행(디지털)","11:25,  존 윅(디지털)","13:20,  제보자(디지털)","15:25,  꾸뻬씨의 행복여행(디지털)","17:35,  제보자(디지털)","19:40,  꾸뻬씨의 행복여행(디지털)","21:50,  제보자(디지털)","23:55,  존 윅(디지털)",,,,,,46
2015-02-21,01관,"09:30,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","11:50,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","14:10,  국제시장(디지털),  8,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:50,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:30,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-21,02관,"08:25,  쎄시봉(디지털)","10:35,  국제시장(디지털),  5,000원","12:55,  조선명탐정 : 사라진 놉의 딸(디지털)","15:15,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","17:40,  국제시장(디지털),  8,000원","19:55,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","22:15,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","24:35,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,117
2015-02-22,01관,"09:30,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","11:50,  조선명탐정 : 사라진 놉의 딸(디지털),  7,000원","14:10,  국제시장(디지털),  8,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:50,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:30,  조선명탐정 : 사라진 놉의 딸(디지털)",,,,,,,211
2015-02-22,02관,,"10:35,  국제시장(디지털),  5,000원","12:55,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","15:15,  쎄시봉(디지털),  8,000원","17:40,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","20:10,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","22:40,  킹스맨 : 시크릿 에이전트(디지털),  8,000원",,,,,,,117
2015-02-23,01관,"09:00,  조선명탐정 : 사라진 놉의 딸(디지털)","11:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","13:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:20,  조선명탐정 : 사라진 놉의 딸(디지털),  7,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:00,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-23,02관,"09:20,  쎄시봉(디지털),  5,000원","11:35,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","14:00,  국제시장(디지털),  8,000원","16:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","18:45,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","21:10,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:35,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,,117
2015-02-24,01관,"09:00,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","11:20,  조선명탐정 : 사라진 놉의 딸(디지털),  7,000원","13:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:00,  조선명탐정 : 사라진 놉의 딸(디지털),  6,000원",,,,,,,211
2015-02-24,02관,"09:20,  쎄시봉(디지털)","11:35,  킹스맨 : 시크릿 에이전트(디지털)","14:00,  국제시장(디지털)","16:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","18:45,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","21:10,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:35,  킹스맨 : 시크릿 에이전트(디지털),  6,000원",,,,,,,117
2015-02-25,01관,"09:00,  조선명탐정 : 사라진 놉의 딸(디지털)","11:20,  쎄시봉(디지털),  8,000원","13:35,  조선명탐정 : 사라진 놉의 딸(디지털)","15:55,  조선명탐정 : 사라진 놉의 딸(디지털),  7,000원","18:20,  그레이의 50가지 그림자(디지털),  6,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:00,  그레이의 50가지 그림자(디지털),  6,000원",,,,,,,211
2015-02-25,02관,"09:00,  킹스맨 : 시크릿 에이전트(디지털)","11:45,  국제시장(디지털),  5,000원","14:05,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","16:30,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","19:00,  백 투 더 비기닝(디지털),  8,000원","21:00,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:25,  백 투 더 비기닝(디지털),  6,000원",,,,,,,117
