상영일자,상영관,1회,2회,3회,좌석수
2017-06-16,01관,"20:10,  미이라(3D 디지털),  20,000원","22:20,  미이라(3D 디지털),  20,000원",,200
2017-06-16,02관,"20:10,  중독노래방(디지털),  20,000원","22:20,  중독노래방(디지털),  20,000원",,120
2017-06-17,01관,"20:10,  미이라(3D 디지털),  20,000원","22:20,  미이라(3D 디지털),  20,000원",,200
2017-06-17,02관,"20:10,  중독노래방(디지털),  20,000원","22:20,  중독노래방(디지털),  20,000원",,120
2017-06-18,01관,"20:10,  미이라(3D 디지털),  20,000원","22:20,  미이라(3D 디지털),  20,000원",,200
2017-06-18,02관,"20:10,  중독노래방(디지털),  20,000원","22:20,  중독노래방(디지털),  20,000원",,120
2017-06-19,01관,"20:10,  미이라(3D 디지털),  20,000원","22:20,  미이라(3D 디지털),  20,000원",,200
2017-06-19,02관,"20:10,  중독노래방(디지털),  20,000원","22:20,  중독노래방(디지털),  20,000원",,120
2017-06-20,01관,"20:10,  미이라(3D 디지털),  20,000원","22:20,  미이라(3D 디지털),  20,000원",,200
2017-06-20,02관,"20:10,  중독노래방(디지털),  20,000원","22:20,  중독노래방(디지털),  20,000원",,120
2017-06-21,01관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:20,  미이라(3D 디지털)",,200
2017-06-21,02관,"20:10,  중독노래방(디지털)","22:20,  중독노래방(디지털)",,120
2017-06-22,01관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:30,  트랜스포머: 최후의 기사(디지털),  20,000원",,200
2017-06-22,02관,"20:30,  트랜스포머: 최후의 기사(디지털),  20,000원","23:00,  미이라(3D 디지털),  20,000원",,120
2017-06-23,01관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:35,  트랜스포머: 최후의 기사(디지털),  20,000원",,200
2017-06-23,02관,"20:30,  트랜스포머: 최후의 기사(디지털),  20,000원","23:00,  미이라(3D 디지털),  20,000원",,120
2017-06-24,01관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  트랜스포머: 최후의 기사(디지털),  20,000원",,200
2017-06-24,02관,"20:20,  트랜스포머: 최후의 기사(디지털),  20,000원","23:00,  미이라(3D 디지털),  20,000원",,120
2017-06-25,01관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  트랜스포머: 최후의 기사(디지털),  20,000원",,200
2017-06-25,02관,"20:20,  트랜스포머: 최후의 기사(디지털),  20,000원","23:00,  미이라(3D 디지털),  20,000원",,120
2017-06-26,01관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  트랜스포머: 최후의 기사(디지털),  20,000원",,200
2017-06-26,02관,"20:20,  트랜스포머: 최후의 기사(디지털),  20,000원","23:00,  미이라(3D 디지털),  20,000원",,120
2017-06-27,01관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  트랜스포머: 최후의 기사(디지털),  20,000원",,200
2017-06-27,02관,"20:20,  트랜스포머: 최후의 기사(디지털),  16,000원","23:00,  미이라(3D 디지털),  20,000원",,120
2017-06-28,01관,"20:00,  리얼(디지털),  20,000원","22:30,  리얼(디지털),  20,000원",,200
2017-06-28,02관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  트랜스포머: 최후의 기사(디지털),  20,000원",,120
2017-06-29,01관,"20:10,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,200
2017-06-29,02관,"20:00,  리얼(디지털),  20,000원","22:30,  트랜스포머: 최후의 기사(디지털),  20,000원",,120
2017-06-30,01관,"20:10,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,200
2017-06-30,02관,"20:00,  리얼(디지털),  20,000원","22:30,  트랜스포머: 최후의 기사(디지털),  20,000원",,120
2017-07-01,01관,"20:10,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,200
2017-07-01,02관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  리얼(디지털),  20,000원",,120
2017-07-02,01관,"20:10,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,200
2017-07-02,02관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  리얼(디지털),  20,000원",,120
2017-07-03,01관,"20:10,  옥자(디지털),  20,000원","22:40,  옥자(디지털),  20,000원",,200
2017-07-03,02관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  리얼(디지털),  20,000원",,120
2017-07-04,01관,"20:10,  옥자(디지털),  20,000원","22:40,  옥자(디지털),  20,000원",,200
2017-07-04,02관,"20:00,  트랜스포머: 최후의 기사(디지털),  20,000원","22:40,  리얼(디지털),  20,000원",,120
2017-07-05,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-05,02관,"20:00,  옥자(디지털),  20,000원","22:30,  리얼(디지털),  20,000원",,120
2017-07-06,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-06,02관,"20:00,  옥자(디지털),  20,000원","22:30,  리얼(디지털),  20,000원",,120
2017-07-07,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-07,02관,"20:00,  옥자(디지털),  20,000원","22:30,  리얼(디지털),  20,000원",,120
2017-07-08,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-08,02관,"20:00,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원","24:40,  리얼(디지털),  20,000원",120
2017-07-09,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-09,02관,"20:00,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원","24:40,  리얼(디지털),  20,000원",120
2017-07-10,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-10,02관,"20:00,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,120
2017-07-11,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-11,02관,"20:00,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,120
2017-07-12,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-12,02관,"20:00,  옥자(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,120
2017-07-13,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,200
2017-07-13,02관,"20:20,  카3: 새로운 도전(디지털),  20,000원","22:30,  카3: 새로운 도전(디지털),  20,000원",,120
2017-07-14,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-14,02관,"20:10,  카3: 새로운 도전(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,120
2017-07-15,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-15,02관,"20:10,  카3: 새로운 도전(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,120
2017-07-16,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-16,02관,"20:10,  카3: 새로운 도전(디지털),  20,000원","22:30,  옥자(디지털),  20,000원",,120
2017-07-17,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-17,02관,"20:10,  카3: 새로운 도전(디지털),  20,000원","22:20,  옥자(디지털),  20,000원",,120
2017-07-18,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-18,02관,"20:10,  카3: 새로운 도전(디지털),  20,000원","22:20,  옥자(디지털),  20,000원",,120
2017-07-19,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  47 미터(디지털),  20,000원",,200
2017-07-19,02관,"20:10,  카3: 새로운 도전(디지털),  20,000원","22:20,  옥자(디지털),  20,000원",,120
2017-07-20,01관,"20:10,  47 미터(디지털),  20,000원","22:00,  47 미터(디지털),  20,000원",,200
2017-07-20,02관,"20:00,  카3: 새로운 도전(디지털),  20,000원","22:00,  스파이더맨: 홈 커밍(디지털),  20,000원",,120
2017-07-21,01관,"20:10,  47 미터(디지털),  20,000원","22:00,  47 미터(디지털),  20,000원",,200
2017-07-21,02관,"20:00,  카3: 새로운 도전(디지털),  20,000원","22:00,  스파이더맨: 홈 커밍(디지털),  20,000원",,120
2017-07-22,01관,"20:10,  47 미터(디지털),  20,000원","22:00,  47 미터(디지털),  20,000원",,200
2017-07-22,02관,"20:00,  카3: 새로운 도전(디지털),  20,000원","22:00,  스파이더맨: 홈 커밍(디지털),  20,000원",,120
2017-07-23,01관,"20:10,  47 미터(디지털),  20,000원","22:10,  47 미터(디지털),  20,000원",,200
2017-07-23,02관,"20:00,  카3: 새로운 도전(디지털),  20,000원","22:10,  스파이더맨: 홈 커밍(디지털),  20,000원",,120
2017-07-24,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-24,02관,"20:20,  47 미터(디지털),  20,000원","22:20,  47 미터(디지털),  20,000원",,120
2017-07-25,01관,"20:00,  스파이더맨: 홈 커밍(디지털),  20,000원","22:30,  스파이더맨: 홈 커밍(디지털),  20,000원",,200
2017-07-25,02관,"20:20,  47 미터(디지털)","22:20,  47 미터(디지털),  20,000원",,120
2017-07-26,01관,"20:00,  군함도(디지털),  20,000원","22:30,  군함도(디지털),  20,000원",,200
2017-07-26,02관,"20:20,  군함도(디지털),  20,000원","22:50,  47 미터(디지털),  20,000원",,120
2017-07-27,01관,"20:00,  군함도(디지털),  20,000원","22:30,  군함도(디지털),  20,000원",,200
2017-07-27,02관,"20:20,  군함도(디지털),  20,000원","22:50,  47 미터(디지털),  20,000원",,120
2017-07-28,01관,"20:00,  군함도(디지털),  20,000원","22:30,  군함도(디지털),  20,000원",,200
2017-07-28,02관,"20:20,  군함도(디지털),  20,000원","22:50,  47 미터(디지털),  20,000원",,120
2017-07-29,01관,"20:00,  군함도(디지털),  20,000원","22:40,  군함도(디지털),  20,000원","24:50,  47 미터(디지털),  20,000원",200
2017-07-29,02관,"20:20,  군함도(디지털),  20,000원","23:00,  군함도(디지털),  20,000원",,120
2017-07-30,01관,"20:00,  군함도(디지털),  20,000원","22:40,  군함도(디지털),  20,000원","24:50,  47 미터(디지털),  20,000원",200
2017-07-30,02관,"20:20,  군함도(디지털),  20,000원","23:00,  군함도(디지털),  20,000원",,120
2017-07-31,01관,"20:00,  군함도(디지털),  20,000원","22:40,  군함도(디지털),  20,000원","24:50,  47 미터(디지털)",200
2017-07-31,02관,"20:20,  군함도(디지털),  20,000원","23:00,  군함도(디지털),  20,000원",,120
2017-08-01,01관,"20:00,  군함도(디지털),  20,000원","22:40,  군함도(디지털),  20,000원","24:50,  47 미터(디지털)",200
2017-08-01,02관,"20:20,  군함도(디지털),  20,000원","23:00,  군함도(디지털),  20,000원",,120
2017-08-02,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-02,02관,"20:30,  군함도(디지털),  20,000원","23:00,  군함도(디지털),  20,000원",,120
2017-08-03,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-03,02관,"20:30,  군함도(디지털),  20,000원","23:00,  군함도(디지털),  20,000원",,120
2017-08-04,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-04,02관,"20:30,  군함도(디지털),  20,000원","23:00,  군함도(디지털),  20,000원",,120
2017-08-05,01관,"20:00,  택시운전사(디지털),  20,000원","23:00,  택시운전사(디지털),  20,000원",,200
2017-08-05,02관,"20:10,  군함도(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,120
2017-08-06,01관,"20:10,  택시운전사(디지털),  20,000원","23:00,  택시운전사(디지털),  20,000원",,200
2017-08-06,02관,"20:00,  택시운전사(디지털),  20,000원","22:50,  군함도(디지털),  20,000원",,120
2017-08-07,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-07,02관,"20:20,  택시운전사(디지털),  20,000원","22:50,  군함도(디지털),  20,000원",,120
2017-08-08,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-08,02관,"20:20,  택시운전사(디지털),  20,000원","22:50,  군함도(디지털),  20,000원",,120
2017-08-09,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-09,02관,"20:10,  청년경찰(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-10,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-10,02관,"20:10,  청년경찰(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-11,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-11,02관,"20:10,  청년경찰(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-12,01관,"20:10,  청년경찰(디지털),  20,000원","22:40,  청년경찰(디지털),  20,000원",,200
2017-08-12,02관,"20:00,  택시운전사(디지털),  20,000원","22:50,  택시운전사(디지털),  20,000원",,120
2017-08-13,01관,"20:00,  택시운전사(디지털),  20,000원","22:50,  택시운전사(디지털),  20,000원",,200
2017-08-13,02관,"20:10,  청년경찰(디지털),  20,000원","22:40,  청년경찰(디지털),  20,000원",,120
2017-08-14,01관,"20:00,  택시운전사(디지털),  20,000원","22:50,  택시운전사(디지털),  20,000원",,200
2017-08-14,02관,"20:10,  청년경찰(디지털),  20,000원","22:40,  청년경찰(디지털),  20,000원",,120
2017-08-15,01관,"20:00,  택시운전사(디지털),  20,000원","22:50,  택시운전사(디지털),  20,000원",,200
2017-08-15,02관,"19:50,  혹성탈출: 종의 전쟁(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-16,01관,"19:50,  택시운전사(디지털),  20,000원","22:40,  택시운전사(디지털),  20,000원",,200
2017-08-16,02관,"19:50,  혹성탈출: 종의 전쟁(디지털),  20,000원","22:40,  청년경찰(디지털),  20,000원",,120
2017-08-17,01관,"19:50,  택시운전사(디지털),  20,000원","22:30,  장산범(디지털),  20,000원",,200
2017-08-17,02관,"19:50,  혹성탈출: 종의 전쟁(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-18,01관,"19:50,  택시운전사(디지털),  20,000원","22:30,  장산범(디지털),  20,000원",,200
2017-08-18,02관,"19:50,  혹성탈출: 종의 전쟁(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-19,01관,"20:00,  택시운전사(디지털),  20,000원","22:50,  장산범(디지털),  20,000원",,200
2017-08-19,02관,"19:50,  혹성탈출: 종의 전쟁(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-20,01관,"20:00,  택시운전사(디지털),  20,000원","22:50,  장산범(디지털),  20,000원",,200
2017-08-20,02관,"19:50,  혹성탈출: 종의 전쟁(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-21,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  장산범(디지털),  20,000원",,200
2017-08-21,02관,"19:50,  혹성탈출: 종의 전쟁(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
2017-08-22,01관,"20:00,  택시운전사(디지털),  20,000원","22:40,  장산범(디지털),  20,000원",,200
2017-08-22,02관,"19:50,  혹성탈출: 종의 전쟁(디지털),  20,000원","22:30,  청년경찰(디지털),  20,000원",,120
