1회,2회,3회,4회,5회,6회,7회,8회,상영관,상영일자,좌석수
"10:20,  목격자(디지털),  0원","12:35,  맘마미아!2(디지털),  9,000원","14:55,  공작(디지털),  10,000원","17:40,  신과함께-인과 연(디지털),  10,000원","20:30,  맘마미아!2(디지털),  10,000원",,,,샤롯데,2018-08-20,30
,"12:35,  맘마미아!2(디지털),  9,000원","14:55,  공작(디지털),  10,000원",,"20:30,  맘마미아!2(디지털),  10,000원","22:50,  목격자(디지털),  10,000원",,,샤롯데,2018-08-21,30
"11:40,  맘마미아!2(디지털),  9,000원",,"16:50,  맘마미아!2(디지털),  10,000원","19:10,  너의 결혼식(디지털),  10,000원","21:30,  공작(디지털),  10,000원",,,,샤롯데,2018-08-22,30
,,,,"19:40,  너의 결혼식(디지털),  10,000원",,"17:20,  맘마미아!2(디지털),  10,000원",,샤롯데,2018-08-23,30
"10:00,  공작(디지털),  7,000원","12:45,  너의 결혼식(디지털),  11,000원","15:00,  맘마미아!2(디지털),  12,000원",,"19:35,  너의 결혼식(디지털),  12,000원","21:50,  맘마미아!2(디지털),  12,000원",,,샤롯데,2018-08-24,30
"10:00,  신과함께-인과 연(디지털),  8,000원","12:50,  맘마미아!2(디지털),  11,000원","15:10,  너의 결혼식(디지털),  12,000원","17:25,  맘마미아!2(디지털),  12,000원","19:45,  너의 결혼식(디지털),  12,000원","22:00,  공작(디지털),  12,000원",,,샤롯데,2018-08-25,30
"11:15,  맘마미아!2(디지털),  11,000원","13:35,  너의 결혼식(디지털),  12,000원","16:00,  마농(디지털),  0원","18:50,  맘마미아!2(디지털),  12,000원","21:15,  너의 결혼식(디지털),  12,000원",,,,샤롯데,2018-08-26,30
,"13:05,  맘마미아!2(디지털),  0원","15:25,  너의 결혼식(디지털),  10,000원",,"20:00,  미션 임파서블: 폴아웃(디지털),  8,000원",,,,샤롯데,2018-08-27,30
,"13:10,  맘마미아!2(디지털),  10,000원",,,"20:05,  너의 결혼식(디지털),  10,000원","22:20,  목격자(디지털),  10,000원",,,샤롯데,2018-08-28,30
"11:35,  상류사회(디지털),  9,000원","14:00,  마농(디지털),  0원","16:50,  상류사회(디지털),  10,000원","19:15,  상류사회(디지털),  10,000원","21:40,  상류사회(디지털),  10,000원",,,,샤롯데,2018-08-29,30
"10:30,  서치(디지털),  0원","12:40,  맘마미아!2(디지털),  9,000원","15:00,  너의 결혼식(디지털),  10,000원","17:20,  상류사회(디지털),  10,000원","19:50,  너의 결혼식(디지털),  10,000원","22:10,  상류사회(디지털),  10,000원",,,샤롯데,2018-08-30,30
,"12:40,  맘마미아!2(디지털),  11,000원",,,"17:30,  너의 결혼식(디지털),  12,000원",,"19:50,  상류사회(디지털),  12,000원","22:20,  너의 결혼식(디지털),  12,000원",샤롯데,2018-08-31,30
"10:20,  공작(디지털),  11,000원","13:05,  맘마미아!2(디지털),  12,000원","15:30,  상류사회(디지털),  12,000원","18:00,  너의 결혼식(디지털),  12,000원",,"22:50,  맘마미아!2(디지털),  12,000원",,,샤롯데,2018-09-01,30
,"13:10,  공작(디지털),  12,000원",,"19:55,  맘마미아!2(디지털),  10,000원","22:20,  상류사회(디지털),  12,000원",,,,샤롯데,2018-09-02,30
,,"15:50,  상류사회(디지털),  10,000원","18:15,  너의 결혼식(디지털),  7,000원",,,,,샤롯데,2018-09-03,30
,"13:30,  맘마미아!2(디지털),  10,000원",,"18:15,  너의 결혼식(디지털),  0원","20:30,  상류사회(디지털),  10,000원","22:55,  서치(디지털),  10,000원",,,샤롯데,2018-09-04,30
"11:40,  맘마미아!2(디지털),  9,000원",,,"20:35,  상류사회(디지털),  10,000원",,,,,샤롯데,2018-09-05,30
,,"15:05,  서치(디지털),  9,000원",,"17:15,  상류사회(디지털),  10,000원","19:45,  서치(디지털),  10,000원",,,샤롯데,2018-09-06,30
,,,,"20:05,  어드리프트:우리가 함께한 바다(디지털),  12,000원","22:05,  서치(디지털),  12,000원",,,샤롯데,2018-09-07,30
,"12:55,  너의 결혼식(디지털),  11,000원","15:15,  어드리프트:우리가 함께한 바다(디지털),  12,000원","17:20,  상류사회(디지털),  12,000원",,"22:05,  너의 결혼식(디지털),  12,000원",,,샤롯데,2018-09-08,30
"11:10,  맘마미아!2(디지털),  0원","13:35,  너의 결혼식(디지털),  12,000원",,,"21:55,  서치(디지털),  12,000원",,,,샤롯데,2018-09-09,30
,"12:35,  상류사회(디지털),  9,000원","15:05,  서치(디지털),  10,000원",,"17:15,  상류사회(디지털),  10,000원","19:45,  서치(디지털),  10,000원",,,샤롯데,2018-09-11,30
,,,"20:00,  물괴(디지털),  10,000원",,,,,샤롯데,2018-09-12,30
,,,,"20:00,  물괴(디지털),  10,000원",,,,샤롯데,2018-09-13,30
,"13:00,  물괴(디지털),  10,000원",,"17:30,  물괴(디지털),  12,000원",,,"24:00,  물괴(디지털),  10,000원",,샤롯데,2018-09-14,30
,,"14:00,  물괴(디지털),  12,000원","16:15,  물괴(디지털),  12,000원",,"20:45,  물괴(디지털),  12,000원",,,샤롯데,2018-09-15,30
"11:30,  물괴(디지털),  11,000원","13:45,  물괴(디지털),  12,000원",,"19:50,  물괴(디지털),  11,000원",,,,,샤롯데,2018-09-16,30
,,,,"20:00,  물괴(디지털),  10,000원","22:15,  물괴(디지털),  10,000원",,,샤롯데,2018-09-17,30
,,,,"20:00,  물괴(디지털),  10,000원",,,,샤롯데,2018-09-18,30
"11:40,  협상(디지털),  9,000원",,"19:30,  안시성(디지털),  10,000원","22:10,  명당(디지털),  10,000원",,,,,샤롯데,2018-09-19,30
"10:00,  명당(디지털),  7,000원","12:35,  안시성(디지털),  9,000원","15:20,  협상(디지털),  10,000원","17:45,  안시성(디지털),  10,000원","20:30,  명당(디지털),  10,000원",,,,샤롯데,2018-09-20,30
,,"14:50,  명당(디지털),  12,000원",,"20:10,  명당(디지털),  12,000원","22:45,  명당(디지털),  12,000원",,,샤롯데,2018-09-21,30
,"12:15,  안시성(디지털),  11,000원","15:00,  안시성(디지털),  12,000원","17:45,  명당(디지털),  12,000원","20:20,  안시성(디지털),  12,000원","23:05,  명당(디지털),  10,000원",,,샤롯데,2018-09-22,30
"10:20,  안시성(디지털),  11,000원","13:15,  안시성(디지털),  12,000원",,"19:55,  안시성(디지털),  12,000원","22:40,  명당(디지털),  12,000원",,,,샤롯데,2018-09-23,30
"09:50,  안시성(디지털),  8,000원","12:35,  안시성(디지털),  11,000원","15:20,  명당(디지털),  12,000원","17:55,  안시성(디지털),  12,000원","20:40,  명당(디지털),  12,000원","23:15,  안시성(디지털),  10,000원",,,샤롯데,2018-09-24,30
"09:50,  안시성(디지털),  8,000원","12:35,  안시성(디지털),  11,000원","15:20,  명당(디지털),  12,000원","17:55,  안시성(디지털),  12,000원","20:40,  안시성(디지털),  12,000원","23:25,  안시성(디지털),  10,000원",,,샤롯데,2018-09-25,30
"11:15,  안시성(디지털),  11,000원","14:00,  카르멘(디지털),  0원","17:55,  안시성(디지털),  12,000원","20:40,  명당(디지털),  12,000원",,,,,샤롯데,2018-09-26,30
"09:30,  안시성(디지털),  7,000원",,"14:40,  안시성(디지털),  10,000원","17:25,  명당(디지털),  10,000원","20:00,  안시성(디지털),  10,000원",,,,샤롯데,2018-09-27,30
"09:30,  안시성(디지털),  8,000원","12:15,  협상(디지털),  11,000원","14:40,  안시성(디지털),  12,000원","17:25,  명당(디지털),  12,000원","20:00,  안시성(디지털),  12,000원","22:45,  협상(디지털),  12,000원",,,샤롯데,2018-09-28,30
"09:40,  협상(디지털),  8,000원","12:05,  명당(디지털),  11,000원","14:40,  안시성(디지털),  12,000원","17:30,  명당(디지털),  12,000원","20:10,  안시성(디지털),  12,000원","22:55,  협상(디지털),  12,000원",,,샤롯데,2018-09-29,30
,"13:10,  안시성(디지털),  12,000원",,"19:50,  안시성(디지털),  12,000원","22:40,  협상(디지털),  12,000원",,,,샤롯데,2018-09-30,30
,,"14:40,  안시성(디지털),  10,000원","17:25,  명당(디지털),  10,000원","20:00,  안시성(디지털),  10,000원",,,,샤롯데,2018-10-01,30
,"12:15,  협상(디지털),  9,000원",,"17:25,  명당(디지털),  10,000원","20:00,  안시성(디지털),  10,000원","22:45,  협상(디지털),  9,000원",,,샤롯데,2018-10-02,30
"09:20,  베놈(디지털),  7,000원","14:00,  맥베스(디지털),  0원","11:40,  베놈(디지털),  11,000원","17:45,  베놈(디지털),  12,000원","20:05,  베놈(디지털),  12,000원","22:25,  베놈(디지털),  12,000원",,,샤롯데,2018-10-03,30
"10:30,  베놈(디지털),  9,000원","12:50,  암수살인(디지털),  9,000원",,"17:30,  암수살인(디지털),  10,000원",,"22:10,  암수살인(디지털),  9,000원",,,샤롯데,2018-10-04,30
"10:30,  암수살인(디지털),  10,000원",,,"17:30,  암수살인(디지털),  12,000원","19:50,  암수살인(디지털),  12,000원","22:00,  베놈(디지털),  12,000원",,,샤롯데,2018-10-05,30
,"11:50,  암수살인(디지털),  11,000원","14:10,  베놈(디지털),  12,000원","16:30,  암수살인(디지털),  12,000원","18:50,  베놈(디지털),  12,000원","21:10,  베놈(디지털),  12,000원","23:30,  암수살인(디지털),  10,000원",,샤롯데,2018-10-06,30
,"11:20,  암수살인(디지털),  11,000원",,"13:40,  베놈(디지털),  12,000원","19:30,  베놈(디지털),  11,000원","21:50,  암수살인(디지털),  12,000원",,,샤롯데,2018-10-07,30
"10:40,  암수살인(디지털),  9,000원","13:00,  베놈(디지털),  10,000원",,,"20:00,  암수살인(디지털),  10,000원","22:20,  베놈(디지털),  10,000원",,,샤롯데,2018-10-08,30
,"12:10,  암수살인(디지털),  11,000원","14:30,  베놈(디지털),  12,000원","16:50,  암수살인(디지털),  12,000원","19:10,  베놈(디지털),  12,000원","21:30,  암수살인(디지털),  12,000원",,,샤롯데,2018-10-09,30
,,,,"19:45,  암수살인(디지털),  10,000원",,,,샤롯데,2018-10-10,30
,,,"17:45,  베놈(디지털),  10,000원",,,,,샤롯데,2018-10-11,30
"11:00,  암수살인(디지털),  11,000원",,"15:30,  암수살인(디지털),  12,000원",,"20:00,  암수살인(디지털),  12,000원",,,,샤롯데,2018-10-12,30
,"12:50,  암수살인(디지털),  11,000원","15:10,  베놈(디지털),  12,000원","17:30,  암수살인(디지털),  12,000원","19:50,  베놈(디지털),  12,000원","22:10,  암수살인(디지털),  12,000원",,,샤롯데,2018-10-13,30
"11:25,  베놈(디지털),  11,000원",,,,,,,,샤롯데,2018-10-14,30
,,"15:00,  곰돌이 푸 다시 만나 행복해(디지털),  10,000원",,,,,,샤롯데,2018-10-15,30
,,,"17:45,  베놈(디지털),  10,000원",,"22:15,  베놈(디지털),  10,000원",,,샤롯데,2018-10-16,30
,,,,"22:00,  베놈(디지털),  10,000원",,,,샤롯데,2018-10-17,30
"10:30,  퍼스트맨(디지털),  9,000원","13:20,  퍼스트맨(디지털),  10,000원","16:10,  퍼스트맨(디지털),  8,000원",,,,,,샤롯데,2018-10-18,30
,"13:30,  퍼스트맨(디지털),  12,000원",,"19:50,  퍼스트맨(디지털),  12,000원",,,,,샤롯데,2018-10-19,30
"10:30,  퍼스트맨(디지털),  11,000원","13:20,  퍼스트맨(디지털),  12,000원","16:10,  퍼스트맨(디지털),  12,000원",,"21:50,  퍼스트맨(디지털),  12,000원",,,,샤롯데,2018-10-20,30
"10:20,  퍼스트맨(디지털),  11,000원","13:10,  퍼스트맨(디지털),  12,000원",,"19:30,  퍼스트맨(디지털),  12,000원",,,,,샤롯데,2018-10-21,30
"10:30,  퍼스트맨(디지털),  9,000원",,"16:10,  퍼스트맨(디지털),  10,000원",,"21:50,  퍼스트맨(디지털),  10,000원",,,,샤롯데,2018-10-22,30
,,,"19:00,  퍼스트맨(디지털),  9,000원",,,,,샤롯데,2018-10-23,30
,,"17:45,  퍼스트맨(디지털),  10,000원","20:35,  퍼스트맨(디지털),  10,000원",,,,,샤롯데,2018-10-24,30
,,"15:00,  창궐(디지털),  10,000원","17:30,  창궐(디지털),  10,000원","20:00,  창궐(디지털),  10,000원","22:30,  창궐(디지털),  10,000원",,,샤롯데,2018-10-25,30
"10:30,  창궐(디지털),  11,000원","13:00,  크레이지 리치 아시안(디지털),  12,000원","15:30,  창궐(디지털),  12,000원","18:00,  창궐(디지털),  10,000원","20:30,  창궐(디지털),  12,000원","23:00,  창궐(디지털),  10,000원",,,샤롯데,2018-10-26,30
,"13:05,  창궐(디지털),  12,000원","15:40,  창궐(디지털),  12,000원","18:15,  창궐(디지털),  12,000원","20:50,  창궐(디지털),  12,000원",,,,샤롯데,2018-10-27,30
,"13:30,  창궐(디지털),  12,000원",,"19:30,  창궐(디지털),  12,000원","22:00,  창궐(디지털),  12,000원",,,,샤롯데,2018-10-28,30
"10:25,  창궐(디지털),  0원",,,"17:40,  창궐(디지털),  10,000원",,,,,샤롯데,2018-10-29,30
"10:25,  창궐(디지털),  9,000원",,"15:15,  창궐(디지털),  10,000원","17:40,  창궐(디지털),  10,000원","20:05,  창궐(디지털),  10,000원",,,,샤롯데,2018-10-30,30
,,"17:30,  보헤미안 랩소디(디지털),  10,000원","20:15,  보헤미안 랩소디(디지털),  10,000원","22:55,  완벽한 타인(디지털),  10,000원",,,,샤롯데,2018-10-31,30
"09:40,  완벽한 타인(디지털),  7,000원","12:05,  보헤미안 랩소디(디지털),  9,000원","14:50,  완벽한 타인(디지털),  10,000원","17:15,  보헤미안 랩소디(디지털),  10,000원",,"22:45,  완벽한 타인(디지털),  10,000원",,,샤롯데,2018-11-01,30
,"13:30,  보헤미안 랩소디(디지털),  12,000원","16:15,  완벽한 타인(디지털),  12,000원","19:00,  보헤미안 랩소디(디지털),  12,000원","21:45,  완벽한 타인(디지털),  12,000원",,"24:10,  보헤미안 랩소디(디지털),  9,000원",,샤롯데,2018-11-02,30
"10:50,  완벽한 타인(디지털),  11,000원","13:15,  보헤미안 랩소디(디지털),  12,000원","16:00,  보헤미안 랩소디(디지털),  12,000원","18:45,  보헤미안 랩소디(디지털),  12,000원","21:30,  보헤미안 랩소디(디지털),  12,000원",,,,샤롯데,2018-11-03,30
"10:50,  완벽한 타인(디지털),  11,000원","13:15,  보헤미안 랩소디(디지털),  12,000원",,"18:40,  보헤미안 랩소디(디지털),  9,000원","21:25,  완벽한 타인(디지털),  12,000원",,,,샤롯데,2018-11-04,30
,,"14:50,  완벽한 타인(디지털),  10,000원",,"20:00,  보헤미안 랩소디(디지털),  10,000원",,,,샤롯데,2018-11-05,30
,,"14:50,  완벽한 타인(디지털),  10,000원","17:15,  보헤미안 랩소디(디지털),  10,000원","20:00,  보헤미안 랩소디(디지털),  10,000원","22:45,  완벽한 타인(디지털),  10,000원",,,샤롯데,2018-11-06,30
"11:00,  완벽한 타인(디지털),  9,000원",,,,"21:45,  동네사람들(디지털),  10,000원",,,,샤롯데,2018-11-07,30
,"12:45,  완벽한 타인(디지털),  9,000원","15:10,  완벽한 타인(디지털),  10,000원","17:35,  동네사람들(디지털),  10,000원","19:45,  완벽한 타인(디지털),  10,000원","22:10,  보헤미안 랩소디(디지털),  10,000원",,,샤롯데,2018-11-08,30
"10:00,  보헤미안 랩소디(디지털),  8,000원",,"15:10,  완벽한 타인(디지털),  12,000원","17:35,  동네사람들(디지털),  12,000원","19:45,  완벽한 타인(디지털),  12,000원","22:10,  보헤미안 랩소디(디지털),  12,000원",,,샤롯데,2018-11-09,30
,"12:40,  완벽한 타인(디지털),  11,000원","15:05,  보헤미안 랩소디(디지털),  12,000원","17:50,  완벽한 타인(디지털),  12,000원","20:15,  보헤미안 랩소디(디지털),  12,000원",,,,샤롯데,2018-11-10,30
,"13:15,  보헤미안 랩소디(디지털),  12,000원",,"18:35,  보헤미안 랩소디(디지털),  12,000원","21:20,  완벽한 타인(디지털),  12,000원",,,,샤롯데,2018-11-11,30
,,"15:00,  보헤미안 랩소디(디지털),  10,000원","17:40,  완벽한 타인(디지털),  10,000원","20:00,  보헤미안 랩소디(디지털),  10,000원",,,,샤롯데,2018-11-12,30
,"12:40,  완벽한 타인(디지털),  9,000원","15:00,  보헤미안 랩소디(디지털),  10,000원","17:40,  완벽한 타인(디지털),  10,000원","20:00,  보헤미안 랩소디(디지털),  10,000원","22:40,  완벽한 타인(디지털),  10,000원",,,샤롯데,2018-11-13,30
"11:15,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원",,"16:35,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","19:20,  보헤미안 랩소디(디지털),  10,000원","22:05,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원",,,,샤롯데,2018-11-14,30
"10:45,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","13:30,  보헤미안 랩소디(디지털),  10,000원","19:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원",,,,,,샤롯데,2018-11-15,30
,,"16:15,  보헤미안 랩소디(디지털),  12,000원","19:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  12,000원","21:45,  보헤미안 랩소디(디지털),  12,000원",,,,샤롯데,2018-11-16,30
"10:45,  보헤미안 랩소디(디지털),  11,000원","13:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  12,000원","16:15,  보헤미안 랩소디(디지털),  12,000원","19:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  12,000원","21:45,  신비한 동물들과 그린델왈드의 범죄(디지털),  12,000원",,,,샤롯데,2018-11-17,30
