companyCd,companyNm,companyPartNm,movieCd
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20195791
20122956,(주)미디어캐슬,제작사,20182241
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20182241
20122956,(주)미디어캐슬,제공,20182241
20122956,(주)미디어캐슬,해외세일즈사,20182241
20124237,(주)엠씨엠씨,제작사,20166602
20139617,(주)리틀빅픽쳐스,배급사,20166602
20114832,미시간벤처캐피탈(주),제공,20166602
20190406,밀짚모자영화사(주),제작사,20198982
20142849,(주)영화사오원,배급사,20198982
20190405,(주)스토리공감 ,제작사,20182501
20139617,(주)리틀빅픽쳐스,배급사,20182501
20141250,(주)우성엔터테인먼트,제공,20182501
20139617,(주)리틀빅픽쳐스,공동제공,20182501
20156929,(주)곰픽쳐스,제작사,20185986
20157368,(주)트러스트스튜디오,제작사,20185986
20139617,(주)리틀빅픽쳐스,배급사,20185986
20139617,(주)리틀빅픽쳐스,제공,20185986
20189763,빅히트 엔터테인먼트,제작사,20193275
20189561,(주)캠프엔터테인먼트,제작사,20193275
20161801,월트디즈니컴퍼니코리아 유한책임회사,배급사,20193275
20040104,(주)오돌또기 ,제작사,20186324
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20186324
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20186324
20142968,(주)콘텐츠판다,해외세일즈사,20186324
201981,(주)셀트리온엔터테인먼트,제작사,20176442
201981,(주)셀트리온엔터테인먼트,배급사,20176442
201981,(주)셀트리온엔터테인먼트,제공,20176442
20186621,필름에이픽쳐스,제작사,20184187
20142369,(유)조이앤시네마,제작사,20184187
20161101,(주)제이앤씨미디어그룹,배급사,20184187
20139196,TCO(주)더콘텐츠온,배급사,20184187
20111211,케이티하이텔(주),공동제공,20184187
20100851,(주)화인컷,해외세일즈사,20184187
20161781,(주)스튜디오앤뉴,제작사,20182585
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20182585
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20182585
20142968,(주)콘텐츠판다,해외세일즈사,20182585
20141337,(주)초이락컨텐츠팩토리,제작사,20183915
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20183915
20122736,(주)영화사울림,제작사,20185361
20139617,(주)리틀빅픽쳐스,배급사,20185361
20111211,케이티하이텔(주),제공,20185361
20139617,(주)리틀빅픽쳐스,제공,20185361
20142968,(주)콘텐츠판다,해외세일즈사,20185361
20142551,씨네주 유한회사,제작사,20174169
20141469,메가박스중앙(주)플러스엠,배급사,20174169
20141469,메가박스중앙(주)플러스엠,제공,20174169
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20174169
20141337,(주)초이락컨텐츠팩토리,제작사,20185478
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20185478
20154908,주식회사 브레인샤워,제작사,20185353
20138215,(주)제이와이피픽쳐스,제작사,20185353
20100285,판씨네마(주),배급사,20185353
20110854,씨제이이앤엠(주),제공,20185353
20100285,판씨네마(주),공동제공,20185353
2019901,이스트드림시노펙스(주),제작사,20199448
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20199448
2019901,이스트드림시노펙스(주),제공,20199448
20188021,롯데컬처웍스(주)롯데엔터테인먼트,공동제공,20199448
20188021,롯데컬처웍스(주)롯데엔터테인먼트,해외세일즈사,20199448
20126436,리 공동체 영화사,제작사,20175407
20101558,(주)바른손,제작사,20175407
20102327,CGV아트하우스,배급사,20175407
20102327,CGV아트하우스,제공,20175407
20100851,(주)화인컷,해외세일즈사,20175407
20020113,(주)오콘,제작사,20198183
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20198183
20100432,반짝반짝영화사(주),제작사,20187981
20102327,CGV아트하우스,배급사,20187981
20102327,CGV아트하우스,제공,20187981
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20187981
20100123,(주)싸이더스,제작사,20198323
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20198323
20176461,라인프렌즈(주),제공,20198323
20100851,(주)화인컷,해외세일즈사,20198323
20141337,(주)초이락컨텐츠팩토리,제작사,20193821
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20193821
20141337,(주)초이락컨텐츠팩토리,제공,20193821
20192181,(주)봄바람영화사,제작사,20191029
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20191029
20188021,롯데컬처웍스(주)롯데엔터테인먼트,제공,20191029
20188021,롯데컬처웍스(주)롯데엔터테인먼트,해외세일즈사,20191029
20100187,청년필름(주),제작사,20197846
20139535,다이스필름(주),제작사,20197846
20100043,워너브러더스 코리아(주),배급사,20197846
20103668,워너 브러더스 픽쳐스,제공,20197846
20124237,(주)엠씨엠씨,제작사,20194456
20188861,(주)메리크리스마스,배급사,20194456
20188861,(주)메리크리스마스,제공,20194456
20100851,(주)화인컷,해외세일즈사,20194456
20140808,(주)영화사레드피터,제작사,20180825
2019641,(주)화이브라더스코리아,제작사,20180825
20100103,(주)쇼박스,배급사,20180825
20100103,(주)쇼박스,제공,20180825
20100103,(주)쇼박스,해외세일즈사,20180825
20141405,(주)영화사심플렉스,제작사,20185985
20100043,워너브러더스 코리아(주),배급사,20185985
20103668,워너 브러더스 픽쳐스,제공,20185985
20100851,(주)화인컷,해외세일즈사,20185985
20156568,(주)영화사 필름몬스터,제작사,20198453
20138935,(주)비에이엔터테인먼트,제작사,20198453
20141469,메가박스중앙(주)플러스엠,배급사,20198453
20158048,(주)콘텐츠 난다긴다,배급사,20198453
20141469,메가박스중앙(주)플러스엠,제공,20198453
20114832,미시간벤처캐피탈(주),제공,20198453
20158048,(주)콘텐츠 난다긴다,제공,20198453
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20198453
20158292,(주)영화사두둥,제작사,20182490
20141469,메가박스중앙(주)플러스엠,배급사,20182490
20141469,메가박스중앙(주)플러스엠,제공,20182490
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20182490
20137896,(주)용필름,제작사,20187322
20160941,(주)덱스터스튜디오,제작사,20187322
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20187322
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20187322
20100807,(주)디씨지플러스,제작사,20196601
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20196601
20188021,롯데컬처웍스(주)롯데엔터테인먼트,제공,20196601
20188021,롯데컬처웍스(주)롯데엔터테인먼트,해외세일즈사,20196601
201921,호두앤유픽쳐스(주),제작사,20180868
20100103,(주)쇼박스,제작사,20180868
20100103,(주)쇼박스,배급사,20180868
20100103,(주)쇼박스,제공,20180868
20100103,(주)쇼박스,해외세일즈사,20180868
20100947,(주)태원엔터테인먼트,제작사,20193601
20100043,워너브러더스 코리아(주),배급사,20193601
20103668,워너 브러더스 픽쳐스,제공,20193601
20100851,(주)화인컷,해외세일즈사,20193601
20114792,(주)키이스트,제작사,20180442
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20180442
20188021,롯데컬처웍스(주)롯데엔터테인먼트,제공,20180442
20188021,롯데컬처웍스(주)롯데엔터테인먼트,해외세일즈사,20180442
20187561,(주)맨필름,제작사,20184483
20100103,(주)쇼박스,제작사,20184483
20100103,(주)쇼박스,배급사,20184483
20100103,(주)쇼박스,제공,20184483
20100103,(주)쇼박스,해외세일즈사,20184483
20100545,(주)명필름,제작사,20185784
20123320,(주)조이래빗,제작사,20185784
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20185784
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20185784
20142968,(주)콘텐츠판다,해외세일즈사,20185784
20139999,(주)무비락,제작사,20181416
20123496,정지우 필름,제작사,20181416
20102327,CGV아트하우스,배급사,20181416
20102327,CGV아트하우스,제공,20181416
20100851,(주)화인컷,해외세일즈사,20181416
20063007,(주)에코필름,제작사,20176251
20100938,(주)전망좋은 영화사,제작사,20176251
20188861,(주)메리크리스마스,배급사,20176251
20139196,TCO(주)더콘텐츠온,배급사,20176251
20139196,TCO(주)더콘텐츠온,제공,20176251
20100851,(주)화인컷,해외세일즈사,20176251
20137195,필름모멘텀,제작사,20184082
20110854,씨제이이앤엠(주),배급사,20184082
20110854,씨제이이앤엠(주),제공,20184082
20100109,씨제이엔터테인먼트,해외세일즈사,20184082
20191761,(주)다나크리에이티브,제작사,20184543
20189281,(주)에이스메이커무비웍스,배급사,20184543
20189281,(주)에이스메이커무비웍스,제공,20184543
20100123,(주)싸이더스,제작사,20184572
20124237,(주)엠씨엠씨,제작사,20184572
20138935,(주)비에이엔터테인먼트,제작사,20184572
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20184572
20188021,롯데컬처웍스(주)롯데엔터테인먼트,제공,20184572
20100123,(주)싸이더스,제공,20184572
20188021,롯데컬처웍스(주)롯데엔터테인먼트,해외세일즈사,20184572
20100248,나우필름(주),제작사,20183096
20140808,(주)영화사레드피터,제작사,20183096
20100787,파인하우스필름(주),제작사,20183096
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20183096
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20183096
20142968,(주)콘텐츠판다,해외세일즈사,20183096
20100374,(주)외유내강,제작사,20177539
20186561,(주)필름케이,제작사,20177539
20110854,씨제이이앤엠(주),배급사,20177539
20110854,씨제이이앤엠(주),제공,20177539
20100109,씨제이엔터테인먼트,해외세일즈사,20177539
20124216,더램프(주),제작사,20184105
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20184105
20188021,롯데컬처웍스(주)롯데엔터테인먼트,제공,20184105
20188021,롯데컬처웍스(주)롯데엔터테인먼트,해외세일즈사,20184105
20139999,(주)무비락,제작사,20185881
20140755,(주)도서관옆스튜디오,제작사,20185881
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20185881
20188021,롯데컬처웍스(주)롯데엔터테인먼트,제공,20185881
20188021,롯데컬처웍스(주)롯데엔터테인먼트,해외세일즈사,20185881
20100450,영화사 집,제작사,20195920
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20195920
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20195920
20142968,(주)콘텐츠판다,해외세일즈사,20195920
20138935,(주)비에이엔터테인먼트,제작사,20188941
20189281,(주)에이스메이커무비웍스,배급사,20188941
20161861,(주)키위미디어그룹,배급사,20188941
20161861,(주)키위미디어그룹,제공,20188941
20189281,(주)에이스메이커무비웍스,공동제공,20188941
20190602,주식회사 케이무비엔터테인먼트,해외세일즈사,20188941
20123063,(주)빅스톤픽쳐스,제작사,20184462
20141409,(주)더블유픽처스,제작사,20184462
20100103,(주)쇼박스,제작사,20184462
20100103,(주)쇼박스,배급사,20184462
20100103,(주)쇼박스,제공,20184462
20110854,씨제이이앤엠(주),제작사,20188750
20100362,(주)영화사비단길,제작사,20188750
20110854,씨제이이앤엠(주),배급사,20188750
20110854,씨제이이앤엠(주),제공,20188750
20100109,씨제이엔터테인먼트,해외세일즈사,20188750
20122737,(주)사나이픽처스,제작사,20176103
20126515,(주)영화사 월광,제작사,20176103
20100103,(주)쇼박스,배급사,20176103
20100103,(주)쇼박스,제공,20176103
20100103,(주)쇼박스,해외세일즈사,20176103
20100558,(주)바른손이앤에이,제작사,20183782
20110854,씨제이이앤엠(주),배급사,20183782
20110854,씨제이이앤엠(주),제공,20183782
20100109,씨제이엔터테인먼트,해외세일즈사,20183782
20100374,(주)외유내강,제작사,20184621
20186561,(주)필름케이,제작사,20184621
20110854,씨제이이앤엠(주),배급사,20184621
20110854,씨제이이앤엠(주),제공,20184621
20100109,씨제이엔터테인먼트,해외세일즈사,20184621
20140742,(주)어바웃필름,제작사,20182530
20156628,영화사 해그림 주식회사,제작사,20182530
20110854,씨제이이앤엠(주),제작사,20182530
20110854,씨제이이앤엠(주),배급사,20182530
20110854,씨제이이앤엠(주),제공,20182530
20100109,씨제이엔터테인먼트,해외세일즈사,20182530
