순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
807,마더,2009.5.28,"1,038,500",0.0%,"19,971,065,600",153,"2,979,751",1,6,한국,한국,(주)바른손이앤에이,씨제이엔터테인먼트,청소년관람불가,드라마,봉준호,"김혜자,원빈,진구,윤제문,최재원,전미선,송새벽,천우희,정영기,이미도,유인수,박태준,오원식,이옥주,김홍집,윤혜진,임성미,임근아,김태환,황영희,한지희,남성호,권병길,고규필,박명신,염동헌"
808,김 알렉스의 식당: 안산-타슈켄트,,"760,000",0.0%,"830,000",152,169,1,3,한국,한국,,,,다큐멘터리,김소영,
808,미션스쿨,2015.10.15,"951,000",0.0%,"951,000",152,152,4,56,한국,한국,강의석필름,홀리가든,12세이상관람가,드라마,강의석,"이바울,임정은,박선형,변지현,서정원,서지형,윤상호,윤정훈,임정숙,장재권,전유성,조지혜,최수혁,최승하,한민호,홍선기,윤금선아"
808,운명의 손,1954.12.14,"295,000",0.0%,"295,000",152,152,1,8,한국,한국,,,청소년관람불가,드라마,한형모,"이향,윤인자"
811,SIDOF2015_비보이가 되다/ 굿바이 / 이 시대의 사랑,,"753,000",0.0%,"753,000",151,151,2,3,한국,한국,,,,다큐멘터리,,
811,깨어난 침묵,,"803,000",0.0%,"803,000",151,151,1,12,한국,한국,,,,다큐멘터리,박배일,
811,"힘내세요, 병헌씨",2013.6.27,"1,057,000",0.0%,"27,144,600",151,"3,743",3,18,한국,한국,,㈜인디스토리,15세이상관람가,"코미디,드라마",이병헌,"홍완표,양현민,김영현,허준석,이재광,이창한,정현정,조휘상,강호규,강호규,김경진,김수완,황인국,김영천,노승보,박성민,박영석,심상혁,양동엽,이병헌,손산"
814,AISFF2016 국내경쟁 1,,"737,000",0.0%,"737,000",150,150,1,2,한국,한국,,,,기타,"김인선,정서원,이나연,조창근,이옥섭,구교환",
814,SIFF2016-선택 4,,"893,000",0.0%,"893,000",150,150,1,3,한국,한국,,,,기타,,
814,제6회 고양스마트영화제 1일 1부,,"1,200,000",0.0%,"1,200,000",150,150,1,1,한국,한국,,,,기타,"김희정,정혜진,변성빈,채가희",
814,제6회 고양스마트영화제 1일 2부,,"1,200,000",0.0%,"1,200,000",150,150,1,1,한국,한국,,,,기타,"김은경,장남진,김보원,형슬우,강현규,이윤규",
814,제6회 고양스마트영화제 2일 1부,,"1,200,000",0.0%,"1,200,000",150,150,1,1,한국,한국,,,,기타,"신재원,심규태,허다희,김정윤,오규리",
814,제6회 고양스마트영화제 2일 2부,,"1,200,000",0.0%,"1,200,000",150,150,1,1,한국,한국,,,,기타,"김한울,이재성,변정원,구정회,석재승",
814,"좋은 놈, 나쁜 놈, 이상한 놈",2008.7.17,"1,136,000",0.0%,"43,755,789,000",150,"6,686,054",1,6,한국,한국,"(주)다크서클픽쳐스,(주)바른손이앤에이",씨제이엔터테인먼트,15세이상관람가,"서부극(웨스턴),액션,어드벤처",김지운,"송강호,이병헌,정우성,오달수,엄지원,김광일,손병호,이청아,김선영,성정훈,송승현,신상우,조화성,박광복,송영창,윤영우,정성우,이한솔,양명헌,박진우,조덕제,최진호,진선규,정세형,윤제문,류승수,홍기준"
821,19금 섹스의 늪 무삭특별판,2016.11.15,"746,000",0.0%,"746,000",149,149,20,24,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이재남,
821,내 친구의 아내 2,2016.12.29,"756,000",0.0%,"756,000",149,149,20,20,한국,한국,(주)매니아22,(주)매니아22,청소년관람불가,"멜로/로맨스,드라마",이도시,
821,전망 좋은 집 3,2016.12.1,"760,000",0.0%,"760,000",149,149,20,20,한국,한국,영화사 인연,영화사 인연,청소년관람불가,"멜로/로맨스,드라마",곽승호,
824,[PDFF2016] PDFF경선 3,,"740,000",0.0%,"740,000",148,148,1,1,한국,한국,,,,기타,"이제욱,엄하늘,황보정",
824,[PDFF2016] PDFF경선 4,,"740,000",0.0%,"740,000",148,148,1,1,한국,한국,,,,기타,"최형원,위승범,황지은,이현우,황장우",
824,[PDFF2016] PDFF경선 5,,"740,000",0.0%,"740,000",148,148,1,1,한국,한국,,,,기타,"김경록,홍보선,송다정,정미린,황수진,배연희,변성빈",
824,아들에게 가는 길,2017.11.30,"740,000",0.0%,"740,000",148,148,1,1,한국,한국,리얼곤시네마,"(주)에스와이코마드,글뫼 주식회사",전체관람가,"가족,드라마",최낙권,"김은주,서성광,이로운,이승호,홍진아"
824,화끈한 써비스: 어느 잔인한 미용사의,2015.1.29,"868,000",0.0%,"868,000",148,148,5,18,한국,한국,"골든타이드픽처스(주),(주)노시스에프앤디",골든타이드픽처스(주),청소년관람불가,스릴러,남기웅,"이언정,이원종,이장숙,박소연,정성윤,박준하,서대현,서대현,최지명,신예진,김병오,이상현,이상훈,이성민,이성민,이승희,김진휘,남기웅,이무생,안민영"
829,"광해, 왕이 된 남자",2012.9.13,"515,000",0.0%,"88,909,157,769",147,"12,323,555",1,9,한국,한국,"리얼라이즈픽쳐스(주),씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,"사극,드라마",추창민,"이병헌,류승룡,한효주,장광,김인권,심은경,김명곤,서진원,장재현,정창국,조혜정,김남준,이수용,박윤호,김지수,박민규,박지아,송미정,양준모,원동연,김종구,주영호,이엘,전배수,이란희,최욱,이봉련,허성태,이양희,전국향,김승훈,권은수"
830,금지된 섹스 몽정사,2016.11.9,"747,000",0.0%,"747,000",146,146,20,22,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",김민욱,
830,몽테뉴와 함께 춤을,,"707,000",0.0%,"1,280,900",146,246,1,4,한국,한국,,,,"다큐멘터리,가족",이은지,
830,"밀양, 반가운 손님",,"729,500",0.0%,"964,500",146,188,1,4,한국,한국,,,,다큐멘터리,"하샛별,노은지,허철녕,넝쿨,이재환",
830,인디애니페스트2015-새벽비행1,,"1,118,000",0.0%,"1,118,000",146,146,1,2,한국,한국,,,,애니메이션,"강운진,유아람,박세은,이정은,한지아,전계민,박성근,전진규,권서영,송다정,정미린,황수진,박재범,김은성,이두희,오지현,김고은",
830,"컴, 투게더",2017.5.11,"863,900",0.0%,"863,900",146,146,1,4,한국,한국,비아신 픽처스,"스토리 너머,파인스토리",15세이상관람가,드라마,신동일,"이혜은,임형국,채빈,정호익,오정우,유현종,이나영,이동규,이상희,한경현,한성연,홍준기,김재록,이봄,송영학,우기홍"
835,여자전쟁: 떠도는 눈,2016.8.22,"752,000",0.0%,"752,000",145,145,21,21,한국,한국,(주)베르디미디어,TCO(주)더콘텐츠온,청소년관람불가,"드라마,스릴러",김동욱,"김혜나,조연우,신현탁,백준혁,이우주"
836,설국열차,2013.8.1,"993,200",0.0%,"67,012,370,200",144,"9,350,338",1,5,한국,"한국,체코","(주)모호필름,오퍼스픽쳐스(유)",씨제이이앤엠(주),15세이상관람가,"SF,액션",봉준호,"크리스 에반스,송강호,에드 해리스,존 허트,틸다 스윈튼,제이미 벨,옥타비아 스펜서,이완 브렘너,고아성,알리슨 필,허찬"
836,자유 낙하,,"720,000",0.0%,"750,000",144,151,1,2,한국,"한국,헝가리",(재)전주국제영화제조직위원회,(재)전주국제영화제조직위원회,,드라마,기요로기 폴피,
838,나의 독재자,2014.10.30,"637,000",0.0%,"2,907,311,546",140,"386,072",1,4,한국,한국,반짝반짝영화사(주),롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,이해준,"설경구,박해일,윤제문,이병준,류혜영,이규형,김영대,김원진,김철환,민경진,박민수,송성찬,이준혁,배유람,배성우,장소연,채수빈,김강현,남연우,전국환,박지환,성유빈,신문성,이신성,허준석,홍기준"
838,제15회 한국 퀴어 영화제 국내단편1 : 관계에서,,"980,000",0.0%,"980,000",140,140,1,2,한국,한국,,,,기타,"반박지은,박상언,나건녕,이승준,위승범,김물결,안소윤,조용근",
840,서울독립영화제2015 경쟁단편 7,,"819,000",0.0%,"819,000",139,139,1,3,한국,한국,,,,기타,"허세준,임철,한인미,김하나",
840,착한아내,2016.10.20,"758,000",0.0%,"758,000",139,139,21,21,한국,한국,(주)전망좋은 영화사,(주)전망좋은 영화사,청소년관람불가,"스릴러,드라마,멜로/로맨스",지길웅,"박현진,차진욱,이자은,이보미,이상훈"
842,1월 단편 상상극장-해피 뉴 스타,,"1,088,800",0.0%,"1,088,800",138,138,1,4,한국,한국,,,,기타,"곽새미,박용재,구교환,장재현",
842,AISFF2016 국내경쟁 2,,"685,500",0.0%,"685,500",138,138,1,2,한국,한국,,,,기타,"윤재호,이재임,임혜영,이충현,구세미,정다희",
842,그리고 싶은 것,2013.8.15,"747,000",0.0%,"31,261,800",138,"4,997",1,24,한국,한국,,(주)시네마달,전체관람가,다큐멘터리,권효,"권윤덕,심달연,세이조 타시마,케이코 하마다,김여진"
842,시,2010.5.13,"1,154,300",0.0%,"1,546,439,650",138,"218,898",1,6,한국,한국,"파인하우스필름(주),(주)유니코리아문예투자",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,이창동,"윤정희,이다윗,김희라,안내상,홍성범,신소영,박용식,조한기,허윤선,노정욱,김기현,한수영,김계선,장영주,정은경,박성국,정재호,김용란,김용택,정대용,박명신"
842,앙상블,2014.12.18,"1,034,000",0.0%,"6,939,500",138,900,1,15,한국,한국,길스토리,길스토리,전체관람가,"드라마,다큐멘터리",이종필,"권혁주,성민제,김지윤"
842,이름없는 자들의 이름,,"693,000",0.0%,"693,000",138,138,1,3,한국,한국,순리필름,,,다큐멘터리,박영임,
848,SIFF2016-경쟁단편 3,,"820,000",0.0%,"820,000",137,137,1,3,한국,한국,,,,기타,"김성진,정다희,이나연,이지원",
848,아티스트,,"437,000",0.0%,"437,000",137,137,1,3,한국,한국,,,전체관람가,다큐멘터리,김선영,
848,인디애니페스트2015-새벽비행2,,"1,043,000",0.0%,"1,043,000",137,137,1,2,한국,한국,,,,애니메이션,"이봉수,정주연,김민하,오세진,김윤희,남승연,한성현,김보미,남민지,김지혜,하지창,고현경,박경희,오명선,허초미,최나라,김봄,권별,오서로",
851,2016 대단한단편영화제-단편 경쟁 섹션 4,,"1,087,000",0.0%,"1,087,000",136,136,1,3,한국,한국,,,,기타,"김강민,김민숙,이충현,유상현,구세미,채재영",
851,"실론, 세렌디피티",2015.12.14,"900,400",0.0%,"900,400",136,136,1,17,한국,한국,주식회사 씨엠닉스,주식회사 씨엠닉스,15세이상관람가,드라마,권중목,"김민체,권중목,이민서,전다솔,김소연,박진국,정현우,구준희,차승기,이종선,배현경,염문경,전희련,최영미,권문선,권정수,장해숙,송성해,이지연,최종문,이재훤,승의열,윤광현,이문주"
851,여배우 섹스 스캔들2,2016.11.25,"675,000",0.0%,"675,000",136,136,20,30,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"드라마,멜로/로맨스",야마삐,
851,인디애니페스트2015-파노라마2-집으로,,"1,067,000",0.0%,"1,067,000",136,136,1,2,한국,한국,,,,애니메이션,"이기영,장원진,김경하,이서진,고수진,김빛나래,박수진,김혜주,이민아,이정민,윤소담,박형근,정지연,조서영,문지민,김현서,김소연,김은혜,김혜진,정진희,최지연",
851,"춘천, 춘천",2018.9.26,"819,000",0.0%,"819,000",136,136,1,3,한국,한국,봄내필름,무브먼트,15세이상관람가,드라마,장우진,"우지현,양흥주,이세랑,이상희,김민중,허재원"
851,플라워링 하트,,"786,000",0.0%,"786,000",136,136,1,7,한국,한국,,,,애니메이션,이우진,
857,SIFF2016-선택 1,,"812,500",0.0%,"812,500",135,135,1,3,한국,한국,,,,기타,,
857,꿈꾸는 나비,2016.8.12,"752,000",0.0%,"752,000",135,135,21,21,한국,한국,굿픽처스,굿픽처스,청소년관람불가,"미스터리,스릴러",이상화,"김재록,강하리,성용원,박병진"
857,나의 연기 워크샵,2017.12.28,"807,000",0.0%,"807,000",135,135,1,3,한국,한국,궁금단영화,무브먼트,15세이상관람가,드라마,안선경,"김소희,이관헌,김강은,성호준,서원경,권수민,서혜주,황지우,황효상"
857,내 학생의 엄마,2016.8.25,"752,000",0.0%,"752,000",135,135,21,21,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,"김왕용,성민아,유종해,태성"
857,여자전쟁: 이사 온 남자,2016.10.17,"754,000",0.0%,"754,000",135,135,21,21,한국,한국,(주)베르디미디어,TCO(주)더콘텐츠온,청소년관람불가,드라마,송창수,"이해인,안석환,정은재"
857,퀴어영화 나비 : 어른들의 일,2015.7.18,"943,000",0.0%,"943,000",135,135,1,6,한국,한국,99film,99film,청소년관람불가,"드라마,멜로/로맨스",백인규,"유승원,김동훈,김대영"
863,매춘 2016,2016.11.24,"750,000",0.0%,"750,000",134,134,20,20,한국,한국,"대호필름,(주)영화사 사계절",(주)영화사 사계절,청소년관람불가,멜로/로맨스,이상우,"백세리,안소희"
863,새오빠,2016.9.20,"751,000",0.0%,"751,000",134,134,20,20,한국,한국,"(주)영화사 사계절,대호필름",(주)영화사 사계절,청소년관람불가,멜로/로맨스,이상우,
863,스와핑 : 친구의 아내,2016.11.15,"752,000",0.0%,"752,000",134,134,20,20,한국,한국,"(주)영화사 사계절,마법사필름",(주)영화사 사계절,청소년관람불가,멜로/로맨스,홍성수,이채담
863,여직원들 : 직장연애사,2016.9.22,"751,000",0.0%,"751,000",134,134,20,20,한국,한국,"(주)영화사 사계절,마법사필름",(주)영화사 사계절,청소년관람불가,멜로/로맨스,명석환,"주예빈,황아름"
863,착한 형수,2016.10.27,"752,000",0.0%,"752,000",134,134,20,20,한국,한국,대호필름,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,백세리
868,젊은 형부,2016.10.11,"734,000",0.0%,"734,000",133,133,19,20,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,멜로/로맨스,박은호,"박주빈,주예빈,위지웅"
869,스캔들,2016.12.13,"652,000",0.0%,"652,000",132,132,19,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이동현,
869,오디오 비주얼 필름 크리틱 : 봉준호의 영화 세계,,"660,000",0.0%,"660,000",132,132,1,2,한국,한국,,,,다큐멘터리,권은혜,
871,인디다큐페스티발2016 국내신작전 11,,"655,000",0.0%,"655,000",131,131,1,2,한국,한국,,,,다큐멘터리,"권라임,김건영,문종현,배혜원,오온유,임정서,권진경,고재홍",
871,인디애니페스트2015-독립보행3,,"1,020,800",0.0%,"1,020,800",131,131,1,2,한국,한국,,,,애니메이션,"김혜미,장윤정,방정호,김소연,김윤경,안현신,허수영,우경민",
873,아내의 사정,2016.11.29,"630,000",0.0%,"630,000",128,128,20,20,한국,한국,(주)액티버스엔터테인먼트,(주)액티버스엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",차윤영,"유풀잎,이상욱,정원석"
873,탈선derailed,,"645,000",0.0%,"645,000",128,128,1,3,한국,한국,,,,다큐멘터리,권현준,
875,SIFF2016-특별단편 4,,"761,000",0.0%,"761,000",127,127,1,3,한국,한국,,,,기타,,
875,오브,,"1,134,300",0.0%,"1,134,300",127,127,1,2,한국,한국,,,,"기타,코미디",차정철,
877,내 아내의 언니,2016.12.20,"658,000",0.0%,"658,000",126,126,20,20,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,이상우,이채담
877,도희야,2014.5.22,"630,000",0.0%,"831,731,100",126,"106,658",1,11,한국,한국,"파인하우스필름(주),나우필름(주)",CGV아트하우스,청소년관람불가,드라마,정주리,"배두나,김새론,송새벽,박진우,이호현,서영제,조유진,윤은지,최효선,이승원,이정은,김민선,나채형,손종학,공명,남문철"
877,두처제,2016.10.25,"702,000",0.0%,"702,000",126,126,20,20,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,박주영,위지웅
877,챌린지 게임,2016.8.18,"657,000",0.0%,"657,000",126,126,21,21,한국,한국,(주)전망좋은 영화사,(주)전망좋은 영화사,청소년관람불가,"스릴러,멜로/로맨스",원석호,"강은혜,라리사,최령,최현호,이재건,박정호,박정환,박형준,서정호,양상민,양상민,오영철,이렌느,이세운,이승훈,문종규"
