순위,영화명,영화코드,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,F-rated,감독,대표감독,감독코드,감독성별,감독_대표역할,감독필모,작가,대표작가,대표작가(필명),작가코드,작가성별,작가_대표역할,작가필모,배우,주연배우,배역명,배우코드,배우성별,배우_대표역할,배우필모
354.0,딥,20186646,2018.9.6,"1,796,500",0.0%,"1,796,500",248,248,9,68,한국,한국,"(주)영화공장,하준사",(주)드림팩트엔터테인먼트,15세이상관람가,"멜로/로맨스,스릴러",1,조성규,조성규,10065915.0,남자,감독,"재혼의 기술|발광하는 현대사|늦여름|딥|각자의 미식|게스트하우스|실종2|어떻게 헤어질까|두 개의 연애|어떤이의 꿈|플랑크 상수|산타바바라|내가 고백을 하면|설마 그럴리가 없어|모피를 입은 비너스|돌이킬 수 없는|맛있는 인생|집 나온 남자들|채식주의자|여배우들|집행자|부산|이태원 살인사건|10억|거북이 달린다|키친|오이시맨|로맨틱 아일랜드|이리|비몽|멋진 하루|영화는 영화다|아름답다|중경|별빛 속으로|열세살 수아|아주 특별한 손님|온 더 로드, 투|거칠마루|라스트 씬|화장실, 어디에요?|도쿄!",조성규,조성규,조성규,10065915.0,남자,감독,"재혼의 기술|발광하는 현대사|늦여름|딥|각자의 미식|게스트하우스|실종2|어떻게 헤어질까|두 개의 연애|어떤이의 꿈|플랑크 상수|산타바바라|내가 고백을 하면|설마 그럴리가 없어|모피를 입은 비너스|돌이킬 수 없는|맛있는 인생|집 나온 남자들|채식주의자|여배우들|집행자|부산|이태원 살인사건|10억|거북이 달린다|키친|오이시맨|로맨틱 아일랜드|이리|비몽|멋진 하루|영화는 영화다|아름답다|중경|별빛 속으로|열세살 수아|아주 특별한 손님|온 더 로드, 투|거칠마루|라스트 씬|화장실, 어디에요?|도쿄!","최여진,류승수,정채율,서리나,허동원,곽진석,곽진석,김유진,박신우,이승준,조성규",최여진,,10072456.0,여자,배우,딥|용순|돼지 같은 여자|소년감독|공필두|서울공략|싸움의 기술|연애술사
162.0,어둔 밤,20179123,2018.9.6,"11,899,300",0.0%,"11,899,300","1,436","1,436",17,269,한국,한국,풋메이드 픽쳐스,(주)영화사오원,15세이상관람가,"액션,코미디",0,심찬양,심찬양,20171301.0,남자,감독,"어둔 밤|숲속의 부부|포항영화|구원의 날|회상, 어둔 밤|재회|이상한 나라의 김민수|형의 휴가|제15회 미쟝센 단편영화제 심야상영|제15회 미쟝센 단편영화제 절대악몽 2|FALLing in JEONJU - 코리아시네마스케이프 단편|제16회 대구단편영화제 경쟁4|로컬시네마의 향연2|인디포럼2014 A to Z",심찬양,심찬양,심찬양,20171301.0,남자,감독,"어둔 밤|숲속의 부부|포항영화|구원의 날|회상, 어둔 밤|재회|이상한 나라의 김민수|형의 휴가|제15회 미쟝센 단편영화제 심야상영|제15회 미쟝센 단편영화제 절대악몽 2|FALLing in JEONJU - 코리아시네마스케이프 단편|제16회 대구단편영화제 경쟁4|로컬시네마의 향연2|인디포럼2014 A to Z","송의성,이요셉,김상훈,오수경,김기훈,김보경,김상훈,김상훈,김예은,김예지,김은광,김은광,김주영,김진태,김진태,김진태,박성우,성유진,송의영,심정용,엄윤정,윤민석,이보영,장의선,조병훈,조병훈,최민주",송의성,안감독,20308996.0,남자,배우,어둔 밤
93.0,나비잠,20175587,2018.9.6,"89,716,950",0.0%,"89,716,950","10,605","10,605",91,"1,618",한국,"한국,일본",(주)영화사조아,(주)트리플픽쳐스,15세이상관람가,멜로/로맨스,3,정재은,정재은,10062188.0,여자,감독,"밀어서 감옥해제|나비잠|아파트 생태계|도리화가|말하는 건축 시티:홀|말하는 건축가|나의 사랑, 나의 영화|태풍태양|고양이를 부탁해|용가리|핸드백속 이야기|고양이를 돌려줘|그 남자의 事情 |둘의 밤|도형일기|여섯 개의 시선",정재은,정재은,정재은,10062188.0,여자,감독,"밀어서 감옥해제|나비잠|아파트 생태계|도리화가|말하는 건축 시티:홀|말하는 건축가|나의 사랑, 나의 영화|태풍태양|고양이를 부탁해|용가리|핸드백속 이야기|고양이를 돌려줘|그 남자의 事情 |둘의 밤|도형일기|여섯 개의 시선","나카야마 미호,김재욱,마시마 히데카즈",나카야마 미호,,10007199.0,여자,배우,나비잠|새 구두를 사야해|사요나라 이츠카
176.0,맞짱,20078584,2018.9.12,"2,755,000",0.0%,"2,755,000","1,144","1,144",11,83,한국,한국,(주)차룡영화사,(주)차룡영화사,청소년관람불가,"액션,범죄",0,차룡,차룡,10071097.0,남자,배우,맞짱|건달의 법칙|깡패법칙|깡패수업 3|검은 휘파람 2,차룡,차룡,차룡,10071097.0,남자,배우,맞짱|건달의 법칙|깡패법칙|깡패수업 3|검은 휘파람 2,"최태환,양은용,차룡,윤용현,강풍,김상용,김석준,김용운,김철준,김형식,서동원,이성훈,이언정,이재용,지성환",최태환,장영탄,10072842.0,남자,배우,"맞짱|바람 바람 바람|리얼|공조|커터|개: dog eat dog|하프|살인의뢰|국제시장|우리는 형제입니다|하이힐|용의자|캐치미|더 파이브|스파이|나의 PS 파트너 |노크|나는 왕이로소이다|시체가 돌아왔다|최종병기 활|헤드|평양성|구르믈 버서난 달처럼|거북이 달린다|김씨표류기|DMZ, 비무장지대|나두야 간다|하류인생|어깨동무|내사랑 싸가지|런투유(RUN 2 U)|2009로스트메모리즈|나에게 오라|테러리스트|변신전사 트렌스토디|땡칠이와 쌍라이트|우주 경찰 휴먼 파워 2|쌍둥이 영구와 대부|별당 형래와 여의주 작전|영구 헐크와 형래 대부"
37.0,물괴,20156554,2018.9.12,"6,106,452,954",0.7%,"6,106,452,954","723,622","723,622","1,183","46,022",한국,한국,(주)태원엔터테인먼트,"롯데컬처웍스(주)롯데엔터테인먼트,씨네그루(주)키다리이엔티",15세이상관람가,"액션,사극",0,허종호,허종호,10088447.0,남자,감독,물괴|성난 변호사|카운트다운|눈부신 날에|얼굴값|승부,"허담, 허종호",허담,허담,20277069.0,남자,시나리오(각본),물괴|바람피기 좋은 날,"김명민,한도진,김인권,이혜리,최우식,박성웅,박희순,이경영,이강진,이규현,이기창,이동훈,이상철,이정훈,이정훈,김종윤,김주연,이찬유,김학충,김혜린,김호진,오진호,유병선,윤보현,박건우,박소은,정자영,박하현,강성훈,강태영,정효경,조원희,최윤지,최윤지,최재욱,김성수,김용호,김영철,이서준,이양희",김명민,윤겸,10004060.0,남자,배우,장사리 : 잊혀진 영웅들|물괴|조선명탐정: 흡혈괴마의 비밀|브이아이피|하루|판도라|특별수사: 사형수의 편지|대배우|조선명탐정 : 사라진 놉의 딸|간첩|연가시|페이스메이커|조선명탐정 : 각시투구꽃의 비밀|파괴된 사나이|내 사랑 내 곁에|무방비도시|리턴|거울속으로|스턴트맨|소름
262.0,양아치 느와르,20189122,2018.9.13,"3,822,000",0.0%,"3,822,000",455,455,6,59,한국,한국,(주)키노크러시,(주)영화사 그램,청소년관람불가,"드라마,코미디",0,강효진,강효진,10000970.0,남자,감독,내안의 그놈|양아치 느와르|폭력의 법칙: 나쁜 피 두 번째 이야기|미쓰 와이프|나쁜 피|육혈포 강도단|펀치레이디|맨손으로 죽여라?|조폭마누라,강효진,강효진,강효진,10000970.0,남자,감독,내안의 그놈|양아치 느와르|폭력의 법칙: 나쁜 피 두 번째 이야기|미쓰 와이프|나쁜 피|육혈포 강도단|펀치레이디|맨손으로 죽여라?|조폭마누라,"김병철,곽지유,김영용,서승원,조경현,김민영,김영훈,김정호,노일환,박병규,박준석,서승원,유영채,이봄,이재성,이정민,장지훈,한지웅",김병철,,10004305.0,남자,배우,양아치 느와르|1급기밀|미쓰GO|퀵|섹스 볼란티어|GP 506|펀치레이디|리턴|황진이|날아라 허동구|알포인트|황산벌|파라노이아 소나타|어려운 부탁
196.0,더 블랙,20182279,2018.9.13,"5,746,000",0.0%,"5,746,000",944,944,13,153,한국,한국,이달투,이달투,전체관람가,다큐멘터리,0,이마리오,이마리오,10055302.0,남자,감독,더 블랙|바람이 불어오는 곳|불타는 필름의 연대기|미친 시간|주민등록증을 찢어라|안녕하십니까 대통령입니다|SIDOF2018_안녕하십니까 대통령입니다/주민등록증을 찢어라,이상욱,이상욱,이상욱,20151246.0,남자,제작,"더 블랙|소나기|설지|씨, 베토벤|소중한 날의 꿈|해변의 여인|강적|메밀꽃, 운수 좋은 날, 그리고 봄봄|Jam Docu 강정","김중기,차지훈,이마리오,이상훈,이승호",김중기,,10005801.0,남자,배우,"더 블랙|설행_눈길을 걷다|설지|제보자|일대일|씨, 베토벤|만신|남영동1985|이방인들|사랑한다, 사랑하지 않는다|창피해|이태원 살인사건|10억|몽실언니|멋진 하루|대한이, 민국씨|아주 특별한 손님|그해 여름|강적|러브토크|내 머리 속의 지우개|주홍글씨|해피 에로 크리스마스|선택|일단뛰어|정글쥬스|북경반점|연풍연가|둘 하나 섹스|시간은 오래 지속된다|현빈"
121.0,봄이가도,20183401,2018.9.13,"24,339,700",0.0%,"24,339,700","3,379","3,379",31,487,한국,한국,왕십리픽쳐스,(주)시네마달,12세이상관람가,드라마,0,"장준엽,진청하,전신환",진청하,20303809.0,남자,감독,봄이가도|살아남은 자,"전신환, 진청하, 장준엽",전신환,전신환,20322730.0,남자,기획,봄이가도,"유재명,전미선,전석호,김혜준,김수진,박지연,정희태,오민애,박지연",유재명,,20152117.0,남자,배우,비스트|나를 찾아줘|소리도 없이|킹메이커 : 선거판의 여우|비밀의 정원|영주|명당|죄 많은 소녀|봄이가도|골든슬럼버|메리 크리스마스 미스터 모|하루|내부자들: 디 오리지널|대호|내부자들|4등|베테랑|메이드 인 차이나|따라지 : 비열한 거리|제보자|터널 3D|황제를 위하여|몬스터|캐치미|동창생|관상|인간의 숲|남쪽으로 튀어|자칼이 온다|범죄와의 전쟁: 나쁜놈들 전성시대|바람|무방비도시|눈부신 날에|사생결단|청연|연애|흑수선|주여!|해수탕 여인
82.0,죄 많은 소녀,20173734,2018.9.13,"181,639,950",0.0%,"184,400,950","21,317","21,700",70,"1,973",한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"드라마,미스터리",1,김의석,김의석,20113602.0,남자,감독,죄 많은 소녀|곡성|오명|구해줘! |오늘은 내가 요리사| 제17회 대구단편영화제 경쟁8,김의석,김의석,김의석,20113602.0,남자,감독,죄 많은 소녀|곡성|오명|구해줘! |오늘은 내가 요리사| 제17회 대구단편영화제 경쟁8,"전여빈,서영화,고원희,전소니,유재명,이봄,이태경,선우정아,허동원,김태준,서현우,정인기,손강국,박길수,윤혜리,김다빈,김다솔,김민경,김민성,김민정,김민주,김소진,김소희,김수민,김수민,김민아,김유민,김윤애,김은정,김종훈,김지호,김한솔,남승우,문광주,박성준,박수빈,박현지,백성빈,서지영,송지연,유승영,유정호,윤진,이경은,이민영,이슬기,이슬아,이승현,이영호,이원규,이진아,이호준,정선희,정순태,정요한,정한솔,조성진,조아라,최민우,최희수,한정훈,홍성은,최이슬",전여빈,영희,20279250.0,여자,배우,낙원의 밤|인랑|천문: 하늘에 묻는다|해치지않아|죄 많은 소녀|메리 크리스마스 미스터 모|여배우는 오늘도|여자들|우리 손자 베스트|밀정|간신|바라던 바다|동승(同乘)|예술의 목적|언니가 죽었다|망|최고의 감독
19.0,협상,20177308,2018.9.19,"17,032,133,166",1.9%,"17,032,133,166","1,967,721","1,967,721",919,"57,926",한국,한국,"(주)제이케이필름,그리고픽처스,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,범죄,0,이종석,이종석,20114792.0,남자,감독,협상|그것만이 내 세상|히말라야|국제시장|더 킥|리턴,최성현,최성현,최성현,20174301.0,남자,감독,협상|그것만이 내 세상|역린,"현빈,손예진,김상호,장영남,장광,조영진,이문식,이현,이동희,김준영,김지성,이주영,이지훈,이주환,안성봉,김희진,유관형,박수영,장민정,박영수,박지훈,정재호,정지상,정휘욱,김보민,김선희,김송이,김유진,이학주,차래형,박형수,이시아",현빈,민태구,10088975.0,남자,배우,"창궐|협상|꾼|공조|역린|아프리카의 눈물|사랑한다, 사랑하지 않는다|만추|나는 행복합니다|백만장자의 첫사랑|키다리 아저씨|돌려차기|내 이름은 김삼순"
18.0,명당,20172204,2018.9.19,"17,900,775,524",2.0%,"17,900,775,524","2,087,474","2,087,474","1,117","58,450",한국,한국,(주)주피터필름,메가박스중앙(주)플러스엠,12세이상관람가,사극,0,박희곤,박희곤,10029586.0,남자,감독,명당|챔피언|퍼펙트 게임|인사동 스캔들|아 유 레디?,정자영,정자영,정자영,20281969.0,,시나리오(각본),명당,"조승우,지성,김성균,백윤식,문채원,유재명,박충선,이원근,김민재,강태오,이가희,이규섭,이동희,이세희,이수아,이성훈,이승철,이유리,이정민,이정빈,이정현,김준영,이주연,이창석,김진혁,안성봉,김하림,박기태,임지은,정재용,정재헌,박지현,정한길,정혜경,조성환,최선호,김규선,김도연,김동규,김동현,김민재,최우석,홍은진,홍준호,김선문,김서현,김서연,김기태,허성태,전신환",조승우,박재상,10066380.0,남자,배우,명당|내부자들: 디 오리지널|내부자들|암살|복숭아나무|퍼펙트 게임|불꽃처럼 나비처럼|고고 70|타짜|도마뱀|말아톤|하류인생|클래식|H(에이치)|YMCA야구단|후아유|와니와 준하|아미지몽|춘향뎐(春香傳)
3.0,안시성,20176122,2018.9.19,"46,335,334,026",5.1%,"46,335,334,026","5,440,186","5,440,186","1,540","110,439",한국,한국,"(주)영화사수작,(주)스튜디오앤뉴,모티브픽쳐스(주)",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"사극,액션",0,김광식,김광식,10003620.0,남자,감독,안시성|찌라시: 위험한 소문|내 깡패 같은 애인|오프 로드|오아시스|얼굴|억수탕(3pm Paradise)|비천괴수,김광식,김광식,김광식,10003620.0,남자,감독,안시성|찌라시: 위험한 소문|내 깡패 같은 애인|오프 로드|오아시스|얼굴|억수탕(3pm Paradise)|비천괴수,"이태진,조인성,신현숙,남주혁,박성웅,김경희,배성우,엄태구,설현,박병은,오대환,성동일,정은채,유오성,김미지,여윤호,박인수,이승일,이현,이경재,이낙준,이동민,이상혁,이상호,이성욱,이세민,이승석,배유리,이승환,배준수,이원재,이은희,이은희,이인규,이정민,이정선,김종호,이준우,이진용,이태진,이호준,임동영,임상현,김현우,김현창,나대한,오진석,유병주,윤정열,문창준,박경관,임용순,박세준,정미경,정지훈,김한솔,정태영,조석현,조형래,조혜인,조혜인,김욱,김대현,김동민,김동진,김명준,김민혁,최희열,한명환,한아름,한정환,김이현,김원중,김세홍,강희중,주석태,손영순",이태진,용궁수,20286031.0,남자,배우,안시성|더 킹
